date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:04:34	4958/4958	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202023%2006:03:12%20GMT	https://wed-webs.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.15.3	C:/My%20Web%20Sites/edo%20and%20slice/wed-webs.com/wp-content/plugins/elementor/assets/js/webpack.runtime.minb73d.js	(from https://wed-webs.com/storyofedoandalice/)
20:04:34	56154/56154	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202023%2006:03:12%20GMT	https://wed-webs.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.15.3	C:/My%20Web%20Sites/edo%20and%20slice/wed-webs.com/wp-content/plugins/elementor/assets/js/frontend-modules.minb73d.js	(from https://wed-webs.com/storyofedoandalice/)
20:04:34	8171/8171	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2018%20Jan%202023%2011:16:33%20GMT	https://c0.wp.com/c/6.3.1/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js	C:/My%20Web%20Sites/edo%20and%20slice/c0.wp.com/c/6.3.1/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js	(from https://wed-webs.com/storyofedoandalice/)
20:04:34	6607/6607	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2007%20Feb%202023%2015:56:37%20GMT	https://c0.wp.com/c/6.3.1/wp-includes/js/dist/vendor/regenerator-runtime.min.js	C:/My%20Web%20Sites/edo%20and%20slice/c0.wp.com/c/6.3.1/wp-includes/js/dist/vendor/regenerator-runtime.min.js	(from https://wed-webs.com/storyofedoandalice/)
20:04:34	16146/16146	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2027%20Jun%202023%2014:24:19%20GMT	https://c0.wp.com/c/6.3.1/wp-includes/js/dist/vendor/wp-polyfill.min.js	C:/My%20Web%20Sites/edo%20and%20slice/c0.wp.com/c/6.3.1/wp-includes/js/dist/vendor/wp-polyfill.min.js	(from https://wed-webs.com/storyofedoandalice/)
20:04:35	4627/4627	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2027%20Jun%202023%2014:24:19%20GMT	https://c0.wp.com/c/6.3.1/wp-includes/js/dist/hooks.min.js	C:/My%20Web%20Sites/edo%20and%20slice/c0.wp.com/c/6.3.1/wp-includes/js/dist/hooks.min.js	(from https://wed-webs.com/storyofedoandalice/)
20:04:35	9445/9445	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2028%20Jun%202023%2020:08:46%20GMT	https://c0.wp.com/c/6.3.1/wp-includes/js/dist/i18n.min.js	C:/My%20Web%20Sites/edo%20and%20slice/c0.wp.com/c/6.3.1/wp-includes/js/dist/i18n.min.js	(from https://wed-webs.com/storyofedoandalice/)
20:04:35	24404/24404	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2010%20Aug%202023%2003:59:14%20GMT	https://wed-webs.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.15.1	C:/My%20Web%20Sites/edo%20and%20slice/wed-webs.com/wp-content/plugins/elementor-pro/assets/js/frontend.min5829.js	(from https://wed-webs.com/storyofedoandalice/)
20:04:35	12198/12198	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202023%2006:03:13%20GMT	https://wed-webs.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/edo%20and%20slice/wed-webs.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://wed-webs.com/storyofedoandalice/)
20:04:36	21438/21438	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2002%20Feb%202023%2016:36:32%20GMT	https://c0.wp.com/c/6.3.1/wp-includes/js/jquery/ui/core.min.js	C:/My%20Web%20Sites/edo%20and%20slice/c0.wp.com/c/6.3.1/wp-includes/js/jquery/ui/core.min.js	(from https://wed-webs.com/storyofedoandalice/)
20:04:36	40746/40746	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202023%2006:03:12%20GMT	https://wed-webs.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.15.3	C:/My%20Web%20Sites/edo%20and%20slice/wed-webs.com/wp-content/plugins/elementor/assets/js/frontend.minb73d.js	(from https://wed-webs.com/storyofedoandalice/)
20:04:36	35399/35399	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2010%20Aug%202023%2003:59:14%20GMT	https://wed-webs.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.15.1	C:/My%20Web%20Sites/edo%20and%20slice/wed-webs.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min5829.js	(from https://wed-webs.com/storyofedoandalice/)
20:04:36	3721/3721	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2010%20Aug%202023%2003:59:14%20GMT	https://wed-webs.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.15.1	C:/My%20Web%20Sites/edo%20and%20slice/wed-webs.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min5829.js	(from https://wed-webs.com/storyofedoandalice/)
20:04:36	1170/1170	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Aug%202019%2021:09:48%20GMT	https://wed-webs.com/UPLOAD/pause.png	C:/My%20Web%20Sites/edo%20and%20slice/wed-webs.com/UPLOAD/pause.png	(from https://wed-webs.com/storyofedoandalice/)
20:04:37	203252/203252	---M--	200	added ('OK')	image/jpeg	etag:%229f9c636029eb0217%22	https://i0.wp.com/wed-webs.com/wp-content/uploads/2023/07/VIN011-2-Blue.jpg?fit=1131%2C2000&ssl=1	C:/My%20Web%20Sites/edo%20and%20slice/i0.wp.com/wed-webs.com/wp-content/uploads/2023/07/VIN011-2-Blue4fc4.jpg	(from https://wed-webs.com/wp-content/uploads/elementor/css/post-205407.css?ver=1694065052)
20:04:37	260237/260237	---M--	200	added ('OK')	image/jpeg	etag:%22119cc35cd037b0f9%22	https://i0.wp.com/wed-webs.com/wp-content/uploads/2023/07/VIN011-BLUE-P.jpg?fit=1168%2C2064&ssl=1	C:/My%20Web%20Sites/edo%20and%20slice/i0.wp.com/wed-webs.com/wp-content/uploads/2023/07/VIN011-BLUE-Pcc28.jpg	(from https://wed-webs.com/wp-content/uploads/elementor/css/post-205407.css?ver=1694065052)
20:04:37	222367/222367	---M--	200	added ('OK')	image/png	etag:%227070308b5158258a%22	https://i0.wp.com/wed-webs.com/wp-content/uploads/2023/07/VIN011-2b.png?fit=1131%2C2000&ssl=1	C:/My%20Web%20Sites/edo%20and%20slice/i0.wp.com/wed-webs.com/wp-content/uploads/2023/07/VIN011-2b4fc4.png	(from https://wed-webs.com/wp-content/uploads/elementor/css/post-205407.css?ver=1694065052)
20:04:38	101293/101293	---M--	200	added ('OK')	image/jpeg	etag:%22f14184385e5a70c7%22	https://i0.wp.com/wed-webs.com/wp-content/uploads/2023/09/Alice-DEN01464.jpg?fit=1667%2C2500&ssl=1	C:/My%20Web%20Sites/edo%20and%20slice/i0.wp.com/wed-webs.com/wp-content/uploads/2023/09/Alice-DEN014644fff.jpg	(from https://wed-webs.com/wp-content/uploads/elementor/css/post-205407.css?ver=1694065052)
20:04:38	1009/1009	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Dec%202012%2009:28:10%20GMT	https://c0.wp.com/p/jetpack/12.5/modules/shortcodes/img/slideshow-controls.png	C:/My%20Web%20Sites/edo%20and%20slice/c0.wp.com/p/jetpack/12.5/modules/shortcodes/img/slideshow-controls.png	(from https://c0.wp.com/p/jetpack/12.5/css/jetpack.css)
20:04:38	1944/1944	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Dec%202012%2009:28:10%20GMT	https://c0.wp.com/p/jetpack/12.5/modules/shortcodes/img/slideshow-controls-2x.png	C:/My%20Web%20Sites/edo%20and%20slice/c0.wp.com/p/jetpack/12.5/modules/shortcodes/img/slideshow-controls-2x.png	(from https://c0.wp.com/p/jetpack/12.5/css/jetpack.css)
20:04:38	5704/5704	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Apr%202014%2016:02:56%20GMT	https://c0.wp.com/p/jetpack/12.5/modules/shortcodes/images/slide-nav.png	C:/My%20Web%20Sites/edo%20and%20slice/c0.wp.com/p/jetpack/12.5/modules/shortcodes/images/slide-nav.png	(from https://c0.wp.com/p/jetpack/12.5/css/jetpack.css)
20:04:39	2039/2039	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Apr%202014%2016:02:56%20GMT	https://c0.wp.com/p/jetpack/12.5/modules/shortcodes/images/expand.png	C:/My%20Web%20Sites/edo%20and%20slice/c0.wp.com/p/jetpack/12.5/modules/shortcodes/images/expand.png	(from https://c0.wp.com/p/jetpack/12.5/css/jetpack.css)
20:04:39	2072/2072	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Apr%202014%2016:02:56%20GMT	https://c0.wp.com/p/jetpack/12.5/modules/shortcodes/images/collapse.png	C:/My%20Web%20Sites/edo%20and%20slice/c0.wp.com/p/jetpack/12.5/modules/shortcodes/images/collapse.png	(from https://c0.wp.com/p/jetpack/12.5/css/jetpack.css)
20:04:40	21370/21370	---M--	200	added ('OK')	image/png	etag:%22508ff2f2-537a%22	https://secure.gravatar.com/images/grav-share-sprite.png	C:/My%20Web%20Sites/edo%20and%20slice/secure.gravatar.com/images/grav-share-sprite.png	(from https://c0.wp.com/p/jetpack/12.5/css/jetpack.css)
